"Date","Price","Open","High","Low","Change %"
"Dec 30, 2022","10.310","10.310","10.310","10.310","-0.76%"
"Dec 29, 2022","10.390","10.390","10.390","10.390","1.53%"
"Dec 28, 2022","10.233","10.233","10.233","10.233","-0.64%"
"Dec 27, 2022","10.299","10.299","10.299","10.299","-0.43%"
"Dec 26, 2022","10.344","10.344","10.344","10.344","-0.02%"
"Dec 23, 2022","10.345","10.345","10.345","10.345","-0.10%"
"Dec 22, 2022","10.356","10.356","10.356","10.356","-1.41%"
"Dec 21, 2022","10.503","10.503","10.503","10.503","1.03%"
"Dec 20, 2022","10.396","10.396","10.396","10.396","-0.23%"
"Dec 19, 2022","10.420","10.420","10.420","10.420","-0.83%"
"Dec 16, 2022","10.507","10.507","10.507","10.507","-0.87%"
"Dec 15, 2022","10.599","10.599","10.599","10.599","-2.87%"
"Dec 14, 2022","10.912","10.912","10.912","10.912","-0.32%"
"Dec 13, 2022","10.947","10.947","10.947","10.947","1.38%"
"Dec 12, 2022","10.798","10.798","10.798","10.798","0.56%"
"Dec 09, 2022","10.738","10.738","10.738","10.738","0.27%"
"Dec 07, 2022","10.710","10.710","10.710","10.710","-0.43%"
"Dec 06, 2022","10.756","10.756","10.756","10.756","-1.37%"
"Dec 05, 2022","10.906","10.906","10.906","10.906","-1.52%"
"Dec 02, 2022","11.074","11.074","11.074","11.074","-0.10%"
"Nov 30, 2022","11.085","11.085","11.085","11.085","1.92%"
"Nov 29, 2022","10.876","10.876","10.876","10.876","-0.08%"
"Nov 28, 2022","10.885","10.885","10.885","10.885","-1.51%"
"Nov 25, 2022","11.052","11.052","11.052","11.052","-0.08%"
"Nov 24, 2022","11.061","11.061","11.061","11.061","-0.08%"
"Nov 23, 2022","11.070","11.070","11.070","11.070","0.46%"
"Nov 22, 2022","11.019","11.019","11.019","11.019","0.52%"
"Nov 21, 2022","10.963","10.963","10.963","10.963","-0.18%"
"Nov 18, 2022","10.983","10.983","10.983","10.983","0.32%"
"Nov 17, 2022","10.948","10.948","10.948","10.948","-0.03%"
"Nov 16, 2022","10.951","10.951","10.951","10.951","-1.62%"
"Nov 15, 2022","11.132","11.132","11.132","11.132","0.60%"
"Nov 14, 2022","11.066","11.066","11.066","11.066","-0.61%"
"Nov 11, 2022","11.134","11.134","11.134","11.134","0.18%"
"Nov 10, 2022","11.114","11.114","11.114","11.114","6.03%"
"Nov 09, 2022","10.482","10.482","10.482","10.482","-1.42%"
"Nov 08, 2022","10.632","10.632","10.632","10.632","1.54%"
"Nov 07, 2022","10.472","10.472","10.472","10.472","0.04%"
"Nov 04, 2022","10.467","10.467","10.467","10.467","0.51%"
"Nov 03, 2022","10.414","10.414","10.414","10.414","-0.97%"
"Nov 02, 2022","10.516","10.516","10.516","10.516","-2.03%"
"Oct 31, 2022","10.734","10.734","10.734","10.734","-0.30%"
"Oct 28, 2022","10.766","10.766","10.766","10.766","1.26%"
"Oct 27, 2022","10.632","10.632","10.632","10.632","-1.07%"
"Oct 26, 2022","10.747","10.747","10.747","10.747","-0.81%"
"Oct 25, 2022","10.835","10.835","10.835","10.835","2.36%"
"Oct 24, 2022","10.584","10.584","10.584","10.584","0.68%"
"Oct 21, 2022","10.513","10.513","10.513","10.513","0.55%"
"Oct 20, 2022","10.455","10.455","10.455","10.455","0.29%"
"Oct 19, 2022","10.425","10.425","10.425","10.425","-0.83%"
"Oct 18, 2022","10.512","10.512","10.512","10.512","0.65%"
"Oct 17, 2022","10.445","10.445","10.445","10.445","2.48%"
"Oct 14, 2022","10.192","10.192","10.192","10.192","-0.67%"
"Oct 13, 2022","10.260","10.260","10.260","10.260","0.65%"
"Oct 12, 2022","10.194","10.194","10.194","10.194","-0.02%"
"Oct 11, 2022","10.197","10.197","10.197","10.197","-1.18%"
"Oct 10, 2022","10.318","10.318","10.318","10.318","-0.66%"
"Oct 07, 2022","10.387","10.387","10.387","10.387","-3.34%"
"Oct 04, 2022","10.746","10.746","10.746","10.746","4.39%"
"Sep 30, 2022","10.294","10.294","10.294","10.294","0.29%"
"Sep 29, 2022","10.264","10.264","10.264","10.264","-2.83%"
"Sep 28, 2022","10.563","10.563","10.563","10.563","2.15%"
"Sep 27, 2022","10.340","10.340","10.340","10.340","0.29%"
"Sep 26, 2022","10.311","10.311","10.311","10.311","-0.23%"
"Sep 23, 2022","10.335","10.335","10.335","10.335","-1.26%"
"Sep 22, 2022","10.467","10.467","10.467","10.467","-2.33%"
"Sep 21, 2022","10.717","10.717","10.717","10.717","0.12%"
"Sep 20, 2022","10.704","10.704","10.704","10.704","-1.30%"
"Sep 19, 2022","10.845","10.845","10.845","10.845","0.03%"
"Sep 16, 2022","10.842","10.842","10.842","10.842","-1.60%"
"Sep 15, 2022","11.017","11.017","11.017","11.017","-1.21%"
