"Date","Price","Open","High","Low","Change %"
"Jan 13, 2023","109.179","109.179","109.179","109.179","0.72%"
"Jan 12, 2023","108.396","108.396","108.396","108.396","0.17%"
"Jan 11, 2023","108.217","108.217","108.217","108.217","1.06%"
"Jan 10, 2023","107.087","107.087","107.087","107.087","0.58%"
"Jan 09, 2023","106.474","106.474","106.474","106.474","-0.34%"
"Jan 06, 2023","106.837","106.837","106.837","106.837","3.11%"
"Jan 05, 2023","103.611","103.611","103.611","103.611","-1.02%"
"Jan 04, 2023","104.677","104.677","104.677","104.677","2.28%"
"Jan 03, 2023","102.343","102.343","102.343","102.343","1.87%"
"Jan 02, 2023","100.468","100.468","100.468","100.468","0.20%"
"Dec 30, 2022","100.265","100.265","100.265","100.265","-0.74%"
"Dec 29, 2022","101.017","101.017","101.017","101.017","2.35%"
"Dec 28, 2022","98.697","98.697","98.697","98.697","-1.39%"
"Dec 27, 2022","100.088","100.088","100.088","100.088","-0.06%"
"Dec 26, 2022","100.148","100.148","100.148","100.148","-0.01%"
"Dec 23, 2022","100.160","100.160","100.160","100.160","0.20%"
"Dec 22, 2022","99.963","99.963","99.963","99.963","-1.47%"
"Dec 21, 2022","101.458","101.458","101.458","101.458","1.39%"
"Dec 20, 2022","100.063","100.063","100.063","100.063","0.00%"
"Dec 19, 2022","100.063","100.063","100.063","100.063","-0.96%"
"Dec 16, 2022","101.038","101.038","101.038","101.038","-0.90%"
"Dec 15, 2022","101.956","101.956","101.956","101.956","-2.91%"
"Dec 14, 2022","105.011","105.011","105.011","105.011","-1.14%"
"Dec 13, 2022","106.220","106.220","106.220","106.220","1.59%"
"Dec 12, 2022","104.555","104.555","104.555","104.555","1.00%"
"Dec 09, 2022","103.519","103.519","103.519","103.519","-0.74%"
"Dec 08, 2022","104.294","104.294","104.294","104.294","1.55%"
"Dec 07, 2022","102.703","102.703","102.703","102.703","-1.03%"
"Dec 06, 2022","103.772","103.772","103.772","103.772","-0.86%"
"Dec 05, 2022","104.670","104.670","104.670","104.670","-2.04%"
"Dec 02, 2022","106.852","106.852","106.852","106.852","-0.50%"
"Dec 01, 2022","107.388","107.388","107.388","107.388","-0.58%"
"Nov 30, 2022","108.018","108.018","108.018","108.018","4.32%"
"Nov 29, 2022","103.549","103.549","103.549","103.549","0.65%"
"Nov 28, 2022","102.878","102.878","102.878","102.878","-1.93%"
"Nov 25, 2022","104.907","104.907","104.907","104.907","-0.42%"
"Nov 24, 2022","105.353","105.353","105.353","105.353","-0.54%"
"Nov 23, 2022","105.927","105.927","105.927","105.927","0.80%"
"Nov 22, 2022","105.085","105.085","105.085","105.085","0.47%"
"Nov 21, 2022","104.595","104.595","104.595","104.595","-0.11%"
"Nov 18, 2022","104.712","104.712","104.712","104.712","-0.69%"
"Nov 17, 2022","105.437","105.437","105.437","105.437","-0.10%"
"Nov 16, 2022","105.545","105.545","105.545","105.545","-1.06%"
"Nov 15, 2022","106.680","106.680","106.680","106.680","1.39%"
"Nov 14, 2022","105.221","105.221","105.221","105.221","-1.03%"
"Nov 11, 2022","106.317","106.317","106.317","106.317","-0.25%"
"Nov 10, 2022","106.588","106.588","106.588","106.588","7.49%"
"Nov 09, 2022","99.159","99.159","99.159","99.159","-2.67%"
"Nov 08, 2022","101.884","101.884","101.884","101.884","0.30%"
"Nov 07, 2022","101.584","101.584","101.584","101.584","0.10%"
"Nov 04, 2022","101.487","101.487","101.487","101.487","1.83%"
"Nov 03, 2022","99.665","99.665","99.665","99.665","-0.39%"
"Nov 02, 2022","100.053","100.053","100.053","100.053","-3.06%"
"Nov 01, 2022","103.210","103.210","103.210","103.210","-0.06%"
"Oct 31, 2022","103.273","103.273","103.273","103.273","-0.33%"
"Oct 28, 2022","103.611","103.611","103.611","103.611","1.64%"
"Oct 27, 2022","101.938","101.938","101.938","101.938","-1.20%"
"Oct 26, 2022","103.174","103.174","103.174","103.174","-1.97%"
"Oct 25, 2022","105.252","105.252","105.252","105.252","2.06%"
"Oct 24, 2022","103.129","103.129","103.129","103.129","-1.23%"
"Oct 21, 2022","104.418","104.418","104.418","104.418","1.85%"
"Oct 20, 2022","102.524","102.524","102.524","102.524","-0.26%"
"Oct 19, 2022","102.793","102.793","102.793","102.793","-0.42%"
"Oct 18, 2022","103.230","103.230","103.230","103.230","0.19%"
"Oct 17, 2022","103.035","103.035","103.035","103.035","3.09%"
"Oct 14, 2022","99.948","99.948","99.948","99.948","-2.04%"
"Oct 13, 2022","102.025","102.025","102.025","102.025","1.29%"
"Oct 12, 2022","100.725","100.725","100.725","100.725","0.10%"
"Oct 11, 2022","100.625","100.625","100.625","100.625","-1.59%"
"Oct 10, 2022","102.255","102.255","102.255","102.255","-0.64%"
"Oct 07, 2022","102.909","102.909","102.909","102.909","-2.69%"
"Oct 06, 2022","105.754","105.754","105.754","105.754","-0.16%"
"Oct 05, 2022","105.920","105.920","105.920","105.920","-0.29%"
"Oct 04, 2022","106.231","106.231","106.231","106.231","3.00%"
"Oct 03, 2022","103.138","103.138","103.138","103.138","1.85%"
"Sep 30, 2022","101.269","101.269","101.269","101.269","-1.41%"
"Sep 29, 2022","102.716","102.716","102.716","102.716","-3.36%"
"Sep 28, 2022","106.285","106.285","106.285","106.285","2.54%"
"Sep 27, 2022","103.657","103.657","103.657","103.657","-0.51%"
"Sep 26, 2022","104.187","104.187","104.187","104.187","0.48%"
"Sep 23, 2022","103.694","103.694","103.694","103.694","-0.71%"
"Sep 22, 2022","104.438","104.438","104.438","104.438","-1.30%"
